"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"25",1.08294384823486,1.08285274617972,1.06610917403869,1.06142753393254,1.03323566382637,1.02623964629876,1.01949009360295,1.0282724911946,1.02015095351205,1.03143907646321,1.03865957390154,1.04782939071552,1.05379818084524,1.06343427645137,1.06630379582943,1.06303113144945,1.07025126140673,1.08334457908719,1.0894468758815
"26",1.08518552598872,1.08467550681633,1.08301489979421,1.0825530224527,1.08712036127902,1.08881714737059,1.07777093855608,1.07664206207405,1.05752585742606,1.05874630213168,1.06806058502156,1.06535051261755,1.05879287757325,1.06632332971133,1.06681607032857,1.07522105931512,1.07542140415621,1.07152505905594,1.078857052541
"27",1.11110503157531,1.11057917513755,1.08161505911527,1.08173337548899,1.09964577649073,1.10286340956702,1.103525586551,1.09754970273126,1.07711810292562,1.06847568178939,1.07478667813449,1.08000162393704,1.082051224033,1.0749644780396,1.06846025743022,1.0713253863794,1.06989921773259,1.05872589392534,1.07152633970683
"28",1.11275257758891,1.11220079764377,1.12278739516679,1.11392357463633,1.12187700937213,1.101830259106,1.10746758406157,1.10963490436835,1.11254393206009,1.09616882350143,1.09514166044403,1.09023081677898,1.09639521675418,1.08793360343414,1.07499845682807,1.06477732877413,1.06561174169408,1.07290138763229,1.06982814141182
"29",1.08905007034876,1.08868253987625,1.10009484481534,1.1014785320567,1.1019258492641,1.1118323451394,1.11188635658906,1.1091240762017,1.10500743627205,1.08106283861788,1.07156900779133,1.06948995890526,1.07369661417218,1.06475138335276,1.07442245919607,1.07802407101437,1.06831827242694,1.07053831808228,1.0485443054702
"30",1.07628121458262,1.07625394442213,1.08566813314495,1.09880695784795,1.09424953764998,1.09960961016145,1.09438998048036,1.08621018366652,1.09463656026798,1.07289904426416,1.0709614367516,1.08287444769947,1.07660437461056,1.06425134510744,1.07041059382504,1.07977842573719,1.08044288224466,1.08907901863527,1.08187142055838
"31",0.878682408683701,0.879077663093757,0.910493452410562,0.951328866276201,0.976095447844016,0.996576534413086,1.0199033653353,1.04191492544611,1.05652722045967,1.07264436685827,1.07928893180567,1.07707468858837,1.07074433095817,1.07533001859045,1.07535718451705,1.07789921643815,1.05853327918158,1.03981005642738,1.04987728926334
"32",0.975447663810087,0.975799591505983,0.967216356779294,0.964601597129274,0.971193820194172,0.972715302798037,0.992789100712607,0.996759066857511,1.01358108694135,1.02313244178747,1.03795474283626,1.0504492079032,1.0561166899063,1.07107726844043,1.07435289653783,1.06332414983957,1.07369047681749,1.08204740158932,1.06577037805367
"33",1.02411909883905,1.02428262741393,0.999665396784474,0.984816040142529,0.970483022546122,0.971217473237128,0.974634658596019,0.979919050241743,0.987399123068223,1.00615796681681,1.01521173328727,1.02457503760229,1.03916521890498,1.03295322100651,1.01270563276592,1.03255789814772,1.0538744757137,1.06614939934971,1.07141669216865
"34",1.07383922307277,1.07370359807938,1.0582013689469,1.0264978826653,1.01953995622068,1.00914484710389,1.00230409249229,0.998441722065583,0.99973307651568,1.00910810463378,1.01636881464926,1.02429216332164,1.02752145774774,1.04502160564606,1.05448846026855,1.05559886991938,1.04729724307024,1.05082088451561,1.06624158794902
"35",1.08518552598872,1.08531386485389,1.08212944442955,1.06665031025479,1.06568840909789,1.05675120233424,1.04358601713665,1.02767697473139,1.02189599339014,1.02804020150781,1.02905669001608,1.03623380530901,1.03494588357791,1.04481110748848,1.05550040017424,1.02581903111507,1.01201105261021,1.02536633169102,1.04113703674608
"36",1.07140828782369,1.07179188110973,1.08365492882299,1.08237993675116,1.08632013849434,1.0836592985391,1.07760406526317,1.0693382580892,1.0554272529813,1.04308762756454,1.03569976626102,1.03478189751788,1.03698322993882,1.04031833052208,1.04064321380728,1.05880895029136,1.05374504218603,1.04497766105874,1.04442092743445
"37",1.02089923136382,1.02142205126063,1.03363503993409,1.04813771329357,1.0566909897712,1.0514609288568,1.06516282991966,1.05916404193028,1.04030858056236,1.03366928016229,1.01610760923504,1.02426196895892,1.03194142912423,1.027029109033,1.02994145691401,1.03208680097677,1.02581281335084,1.02832914566627,1.03876462186272
"38",1.0186972918452,1.01936312951594,1.02442591824555,1.03179941157239,1.03842259633611,1.04540960534729,1.02765205725059,1.03838270729674,1.0274527428908,1.01177395943044,1.02791066781194,1.02855143504145,1.02109957318769,1.02628807417365,1.0228357136313,1.02514954747119,1.01907750972247,1.01649790269483,1.0297233356003
"39",0.969807580297268,0.970131833157713,0.97508646231064,0.987857687640337,0.999304607467031,1.01471814734502,1.01437521358294,1.02117950568703,1.02325936883649,1.0233943104742,1.02487070029695,1.03012416271358,1.01690360147747,1.02210593194352,1.02635254855147,1.02881826958254,1.04532949921389,1.03072641224088,1.02095894500769
"40",0.884083008741425,0.884379916421495,0.894449416761132,0.910948403742476,0.940314459432597,0.955509088169948,0.965146321633046,0.982406017791761,0.996118540116525,1.00930653405344,1.01058930207237,1.02182322204602,1.01591761181478,1.0204300332032,1.02470923006272,1.01895338631007,1.017651805476,1.0327828326939,1.02608263212638
"41",0.967910460617501,0.968235878786494,0.966001458677556,0.954693616761821,0.954617921068243,0.959714488815976,0.967150680199843,0.975601973167226,0.958672957998085,0.966407868009751,0.977824261899426,0.988716067566873,0.993382019666785,0.999765228984055,1.00568084437049,1.01656880553085,1.01411111179067,1.02294009201049,1.01498938055839
"42",1.03918240603251,1.03959613608718,1.02544480082313,1.02181332243564,0.992585753828796,0.981533990071459,0.982119139880726,0.974886308124104,0.986742174860585,0.993559493917438,0.973716975795272,0.972627703186602,0.984812982344837,0.993430574690082,0.99922244793671,1.00246547430192,0.999556454987595,1.00591457603004,0.998872862216013
"43",1.06231172092209,1.06269383109781,1.0414424854349,1.04115037991146,1.02512162134998,1.01362064089673,1.0117187326121,0.994543267002025,0.989740226049282,0.994103298287005,0.976257418136727,0.953269615702719,0.945116686538945,0.936560217720725,0.950216836620545,0.963529864636721,0.977480128184469,0.984450619901374,0.998343302989233
"44",1.06158652275099,1.0618867926922,1.05901262995245,1.05283280648834,1.0439797458781,1.02193620198025,1.01942702536667,1.02640792342984,1.00919667391481,1.00180897530261,0.985287225005732,0.996134608690233,0.983476596124544,0.981198899903217,0.979140700792752,0.978143397829177,0.987298176045252,0.985567995955555,0.980906325793772
"45",1.05065012666423,1.05052591021108,1.03563747907607,1.04042390546051,1.03963946859089,1.04762174199593,1.03613652504279,1.04026019939886,1.04432772225202,1.04384912188843,1.04382349294366,1.03318260128443,1.02802300727839,1.01741280083367,0.992183989057752,0.986779905024508,0.981456353521921,0.96743018822427,0.971873700358917
"46",1.06459737939253,1.06415268033637,1.06092325309874,1.04551978242892,1.05616406138781,1.04786513142192,1.04081660415165,1.0438684770239,1.04466910042263,1.04925894014542,1.04552812906317,1.04762677079241,1.05030034122222,1.0412833504045,1.0283823034273,1.00377815529234,0.990601151743328,0.95564922307408,0.964465239684725
"47",1.10337238530576,1.10266898355962,1.10419260558927,1.0884851179666,1.09067005849852,1.09583523974538,1.0877814991272,1.06820860654525,1.06876045798111,1.05785158182588,1.06223752762306,1.05726712930868,1.0536620038993,1.04438760102079,1.03867520910495,1.03161907141532,1.03525111486892,0.991428943957869,0.989606243987406
"48",1.10510554436377,1.10446702971755,1.0991612471283,1.10150509484946,1.10433577061736,1.10601144794642,1.10328032725298,1.10020719139644,1.09903213256647,1.09074399952488,1.07741556525588,1.07221927235419,1.06494262816544,1.0562938681054,1.05399208486606,1.05285465202825,1.0396400278778,1.01753861992333,1.01364587624971
"49",1.08102976837741,1.08074425046016,1.09166243497578,1.09887336790299,1.10514385033573,1.10561735035582,1.10972408384497,1.109787136767,1.10729184296826,1.10228903926657,1.099948619236,1.08355200651061,1.08097131279153,1.07675505502283,1.07643188616756,1.07608427215921,1.06580507192728,1.08584313832913,1.06918256362382
"50",1.08039324447062,1.08041799735803,1.09232505084707,1.09494234466437,1.09816008471021,1.08933308255473,1.08929484499536,1.09359132797057,1.10392224431458,1.10008950217184,1.09965339731327,1.08841158999286,1.09681322533109,1.09699921267156,1.09001693498995,1.09184262376371,1.076213532775,1.09577632860799,1.07902095676051
"51",1.06804436855265,1.06809813108424,1.04547916500789,1.03477246348497,1.03945511907267,1.04573331384952,1.05946259259061,1.05969083491502,1.06800159236376,1.08143818659011,1.09768808713361,1.09617364493417,1.09775899258867,1.0923973107633,1.09317489716548,1.08584087919857,1.08103312549089,1.09289057530257,1.09490221792114
"52",0.99610276569647,0.995935878439358,1.01510952016622,1.02214613105896,1.00286257484552,1.01753914163286,1.02843868866234,1.03743274702874,1.02967190686689,1.0470781300177,1.0553534147575,1.07032201315339,1.06335437948758,1.06849581308124,1.07377486078063,1.07747497054655,1.08794104068615,1.09101857727872,1.09979850215043
"53",0.961453915041953,0.961011904405496,0.982128970737504,0.991545151853272,0.988162482489537,1.00134101581002,1.00421967658899,1.01259750331849,1.0199844493627,1.02623244064012,1.02642011621174,1.04841024526125,1.04236684119626,1.04104459006377,1.05104935642284,1.06633423546767,1.06212777763838,1.07897580170865,1.08725991289237
"54",0.986376797225856,0.986078889338219,0.988881305337772,0.988754324517073,0.992841064072133,0.992164514961722,1.00413921151891,1.01209548297517,1.01502050090133,1.0040654589392,1.00634425863833,1.0060400096833,1.00192292339495,0.999601079535058,1.00954039175895,1.01023038564541,1.02995865086529,1.04758184995375,1.05715149482369
"55",0.99963678556097,0.999291328699824,0.999983761173218,0.97228111332146,0.986305389020141,0.998864564829095,0.997535527837073,0.999588563912521,1.01067831821291,1.00234516165306,0.993561243216722,0.989588995609192,1.0043567699024,1.01559922785141,1.00897209359924,1.01166134733684,1.01390835753734,1.00904211013194,1.00876568992968
"56",1.02381637371376,1.02372281481312,1.02363144579289,1.0126549245065,1.00948337004079,1.00238515792683,0.996496283839066,0.995120842255326,0.987781906950563,0.986938187399377,0.991774811426897,0.98839393179539,0.981229254915488,0.992576242170269,0.992536908214427,1.00142444917215,1.00195558248883,0.997491347481819,0.989968679090044
"57",1.06079933439347,1.06067353745261,1.05514452285222,1.06223704569324,1.04513056522174,1.037020215556,1.01970804897995,1.01663075835474,1.0193653445911,1.01221583662281,1.01612068222721,1.00488182682051,1.01172484249745,1.01687277088596,1.01405416044837,1.02173564598326,1.02992235276748,1.0221189688812,1.0189399790016
"58",1.09932913182803,1.09886581599922,1.08314457178859,1.07732264691685,1.06728107095534,1.05930311616217,1.03696469803631,1.03452329102143,1.03680224773428,1.03542497955856,1.03198506685738,1.01430506656347,1.00701719951746,0.992618311884906,0.994278208204004,0.99262349073293,1.00168683086878,1.01463339829051,1.01991264202591
"59",1.10215880784303,1.1013802076409,1.09729696444069,1.09721876809901,1.09409741321847,1.05766152784957,1.04376740961198,1.04381553062602,1.04767906110943,1.04482534386367,1.04645344810496,1.036308512453,1.04453724043086,1.007615690727,1.00019267995532,0.998294001072347,0.975435442129515,0.994866956358039,1.00794825843165
"60",1.11639443368932,1.11566913027997,1.1187637517529,1.11676079260399,1.11134972012072,1.1070484244524,1.09056783890091,1.07522898532045,1.06221753537515,1.05535204856042,1.053744648796,1.05074360116886,1.05844803819593,1.07115880998975,1.04599733045791,1.03049626306271,1.03006371838456,1.03073741752793,1.03055238378924
"61",1.11816877668515,1.11751307286748,1.11831256834278,1.11763579690043,1.10476922974815,1.09040929794381,1.07593191250497,1.0705195942664,1.06905852226747,1.06492236574821,1.05717037572528,1.05528060354601,1.05727553352691,1.04327248964226,1.04206475555424,1.02956223272751,1.0137160076891,1.00538164873051,1.00114549195125
"62",1.03432057091972,1.04375957658341,1.05426322895636,1.0493069097579,1.0560506950363,1.06349151961507,1.06070609716662,1.06436966283,1.06253187917598,1.06232033883014,1.03818054518587,1.03390555540785,1.03665705675567,1.03562571663949,1.04678263184885,1.04576097771524,1.05950595917848,1.05380717973896,1.04407556403289
"63",0.962169815202074,0.980046918185493,0.987516120213121,1.0088322992596,0.999072298378627,1.00822170430456,1.03665891485613,1.04057591125016,1.03179114328168,1.03809913655229,1.04716077110178,1.03833451681997,1.02008601741818,0.999930825758113,1.01371215100562,1.02699774762433,1.04078883340568,1.04254625847158,1.04364202508226
"64",0.878577918980825,0.907301796135757,0.917942711434263,0.945611917359664,0.959883142222872,0.958257680606237,0.978456450504632,0.987034605348401,0.98967262574074,1.00778382864055,1.01987360778374,1.01965181435928,1.02692664441841,1.03788228572819,1.03756749563549,1.03993047248488,1.03759620136403,1.02370309137741,1.02805689625118
"65",1.04747997346912,1.02591418963759,0.984161998345426,0.963901745956273,0.96801205006011,0.960083524589691,0.978869741018179,0.984436298501975,0.988573266925369,0.993253891981882,0.998370730728183,1.01498293345626,1.01362421276355,1.0232235233409,1.02853382937632,1.02905782089348,1.02040533911015,1.03348551710505,1.03788680183882
"66",1.01126154518939,0.980618060027024,1.00599444774121,1.01481821023903,1.01812772745694,1.0263825697708,1.03361740168391,1.02392025545072,1.01970039805804,1.00979551921775,1.01565128514276,1.02552182906217,1.0279144785057,1.03925565195693,1.01767808058432,0.98259032302177,0.968336716349421,0.981399816751876,0.969776497001008
"67",1.04788795008975,1.02722246525833,1.02952984975715,1.03484152366158,1.01604170719724,1.0418834750388,1.03668470073716,1.02448771962795,1.02795268681441,1.01170783807964,1.00096961357877,1.00305662423929,1.01592210541911,1.02269128720783,1.02039308540577,1.00016453802019,1.0115945217417,1.00742199652355,1.01463142044965
"68",1.07291756760117,1.06199168854102,1.0503699175202,1.0479901005705,0.990984655840482,1.00093639140062,1.00288959226113,0.975177475573201,0.979108423076909,0.983139740806887,0.989967272156741,0.983421144593371,0.989932283981315,1.0027750032075,1.01806938073476,1.00207170972501,1.00602237375631,1.00318533633328,1.01150330229822
"69",1.07480300313927,1.08096134063113,1.07484966131885,1.05634654089389,1.03097903180466,1.02377942184528,1.0123323159041,1.00503788870385,1.01288035593731,1.01243972997537,0.995713048533598,0.994406923762593,0.999356997231034,0.999784272387773,1.00850051285107,0.986292315704895,1.00734294715293,1.00596600069641,1.00621208273835
"70",1.07522288906686,1.08269388375666,1.07738518992588,1.06956438520176,1.08543098494604,1.06787597153485,1.0509866385093,1.05681442996114,1.01119503514041,1.01646048496669,1.01696102271586,1.01685019451719,1.01639219259617,1.0204615482502,1.02412611829096,1.02414444125239,1.01456142001417,1.01967538672149,1.00180917889708
"71",1.10035240223748,1.08698537604915,1.05618223539656,1.01972980533153,1.04917487313163,1.05008520818272,1.05728922178203,1.06093505827657,1.07312510993394,1.06438867332438,1.0541637766149,1.04861108358054,1.03654834452359,1.02608331980447,1.0239553090831,1.04623851708982,1.02454022144515,1.02199916717142,1.01447218971995
"72",1.01630598364838,1.01809188302921,1.01804864630667,1.03806704287534,1.05073334945651,1.05834550038727,1.06894059580941,1.0594030890226,1.06435161298774,1.05751783901567,1.06034452850531,1.05686656443058,1.04778703212251,1.03032298761006,1.03328325200546,1.04762563771055,1.04144126831792,1.03435241280767,1.03391992738347
"73",1.0411147279854,1.04194417420753,1.0451361801219,1.04710074583461,1.05534758216719,1.05221360096859,1.05751076414941,1.0590668948822,1.06103228655175,1.05909363533303,1.05719360313088,1.05652013704789,1.04245475457935,1.022359365699,1.02968971921083,1.04093838477358,1.03732620973211,1.03545822699262,1.04496733191246
"74",1.06563956968073,1.07143714721797,1.07460858239054,1.06904716622956,1.07288823104027,1.05986988068977,1.04809742841993,1.05341252990933,1.04723262014929,1.05457970330029,1.04941327566357,1.04316324577023,1.05091455000579,1.05826132252515,1.03625616225345,1.04169620776097,1.03473982985449,1.03701109444867,1.04510460361235
"75",0.945191872611628,0.972960110584985,1.00515374329803,1.01483917820198,1.0297663822449,1.03383075215015,0.994222282076834,1.01465602834195,1.01503205044925,1.02928436985158,0.997701421811003,1.00357969606146,1.01214878896587,1.02020754631119,1.01235427847402,1.02417756323437,1.02520300080878,1.02071228722555,1.01258063942498
"76",0.957591140860991,0.965464464393972,0.974297640520226,0.986601159624056,0.995545457461574,1.00902215591544,1.0071523510153,1.00708739854786,1.00882462565214,1.01549361026352,1.03452778788194,1.01824789756232,1.02338133686892,1.02943219473764,1.03667900371484,1.04333056188212,1.04502501443603,1.02575661432217,1.00001180136923
"77",1.04152244865428,1.02871822303431,1.0184467061292,1.01868986480306,0.999550346127674,0.980284092487706,1.01669498422074,1.01463910776038,0.996590017745073,1.00866802540076,1.02242538656601,1.02134022537492,0.99910458969175,0.998562779953943,1.00763698936837,1.00177355395833,1.02077744689094,1.02367728648899,1.01946729813346
"78",0.993079544065711,0.998317676714436,1.00318152232762,0.986345414291108,0.9722489504801,0.970600283553758,0.979141920683997,0.983621484031267,0.988844483652998,0.988026529031626,0.999924671403596,0.988075924743083,0.989177030363008,0.998807139276963,0.997523969087367,0.959224802593052,0.972468093822857,0.995085674138743,1.01447137914871
"79",0.993760601850413,1.00032516893018,0.999348681843028,0.993583433101092,0.980740699866738,0.988766209123244,0.98338569289161,0.984210258442549,0.999390782540611,0.991939188545808,1.00061256587735,1.00135125709136,0.967060690017925,0.951363639894264,0.973511443314678,0.982674793803288,0.975401463853825,0.958590542716488,0.973105628150675
"80",0.945840470112685,0.95358835504101,0.95093786069087,0.961210146003297,0.96310439534508,0.969787381815717,0.959374648296329,0.964685033753312,0.971826649970946,0.979461574797722,0.985335923689771,0.991457286760125,1.01589107198144,1.01853678751202,1.0081345200099,0.998788297005375,0.981904374160109,0.971198110385387,0.97169452455734
"81",0.958624445015344,0.965671867526375,0.956977720219544,0.952077339856799,0.982397589937475,0.983432579741321,0.973786494784315,0.980247651754938,0.977056199258851,0.983502379029909,0.969571129329392,0.982728077195411,0.991095527390055,0.980866106302089,0.982549043844658,0.984354446132217,0.986084736867499,0.996416832843616,0.988682393526022
"82",0.959471535835681,0.970647411533226,0.971270626661241,0.934852889204619,0.956253427388956,0.966905391686924,0.981357889771883,0.989489130996873,0.972260309976137,0.97572021569894,0.955454153542501,0.960852094768985,0.963467339247721,0.983542109123233,0.99243429468837,1.00416375582341,0.995256542309668,1.00221104880482,0.995401836919218
"83",0.947512386882009,0.941130055851726,0.947487364517753,0.968082996991313,0.943984419539579,0.95519416265683,0.958318680814643,0.954159219490964,0.960432809630188,0.964222956271941,0.964295682424804,0.956772696549923,0.948074906568808,0.95373540179569,0.961092468268698,0.981374998727333,0.997801656702489,0.964814637557849,0.979515673246425
"84",0.985019220037382,0.922666241830868,0.942452098395454,0.932696531584061,0.920286539923133,0.931570578545983,0.920458308174968,0.909317548972753,0.932912761361035,0.93108809357988,0.955204299414513,0.973749294803108,0.989881413683704,0.995938669557151,0.982903065732926,0.970958319517747,0.983990353840917,0.998063552901548,0.984085465756593
"85",1.02190326286595,1.01635243807702,0.993531105125137,0.986998113414377,0.991765769566647,0.983058372960997,0.980386872861877,0.978646339825798,0.983075880751874,0.973800038682386,0.983801278702081,0.977475535106887,0.977844017948646,0.980185126631569,0.976218104345897,0.980601794359668,0.96865701118575,0.977098969334646,0.963042084638708
"86",1.02240601956322,1.02548711766258,1.00642682198881,1.00946397230725,1.01428033057321,0.952212604778958,0.934040879901552,0.94049137452697,0.945228048891248,0.951875299184698,0.955443708665147,0.972898799812095,0.963666489854323,0.972340677833067,0.96555209262609,0.966981281284231,0.957487975874469,0.933552286316764,0.939842608778903
"87",1.05839980796831,1.00195849552857,1.00218673478457,1.01218833336843,1.00829392861756,0.974350877475129,0.950422362068594,0.95439321334744,0.950787592125726,0.945170882305896,0.9250687063729,0.933302144946647,0.947811559988493,0.958984141307944,0.970331937237996,0.98425217974663,0.987221304121334,0.95859865176082,0.95306682164921
"88",1.0214010003756,1.01974774456734,1.02123801441293,1.02370525694017,0.978273072587625,0.989383241218838,0.994050669649071,0.986171689348773,0.972586214487203,0.944979554984471,0.944970685092496,0.936875012088682,0.936752348378297,0.938672864235512,0.906545965551526,0.920004767336995,0.943130221900063,0.971252067049912,0.958131343864495
"89",0.959754232222198,0.953579125763958,0.974457716840998,0.974718602668987,0.976368399482143,0.989329663297138,0.99112816231335,0.988696227007011,0.96312013776637,0.976721342440622,0.972513581613867,0.965780174251698,0.951606766219439,0.936867104625544,0.937133045668864,0.931153288043602,0.942046743566649,0.955238470155497,0.964160516441754
